Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664199809.2728198,81,1664212170,0,GPS1_Frame,42.312740325927734,-71.10256958007812,65.80000305175781,326721.8125,4686641.5,19,T
1664199810.2928154,82,1664212171,0,GPS1_Frame,42.312774658203125,-71.10259246826172,60.79999923706055,326720.125,4686645.0,19,T
1664199811.307195,83,1664212172,0,GPS1_Frame,42.312801361083984,-71.10260772705078,56.400001525878906,326718.53125,4686648.0,19,T
1664199812.2760024,84,1664212173,0,GPS1_Frame,42.312828063964844,-71.10263061523438,52.5,326716.84375,4686651.0,19,T
1664199813.2760127,85,1664212174,0,GPS1_Frame,42.31285095214844,-71.10265350341797,48.900001525878906,326715.25,4686653.5,19,T
1664199814.275725,86,1664212175,0,GPS1_Frame,42.312870025634766,-71.10266876220703,45.70000076293945,326713.65625,4686656.0,19,T
1664199815.2752554,87,1664212176,0,GPS1_Frame,42.312889099121094,-71.10269165039062,42.79999923706055,326712.1875,4686658.0,19,T
1664199816.274361,88,1664212177,0,GPS1_Frame,42.31290817260742,-71.10270690917969,40.099998474121094,326710.71875,4686660.0,19,T
1664199817.2740371,89,1664212178,0,GPS1_Frame,42.312923431396484,-71.10272216796875,38.0,326709.40625,4686661.5,19,T
1664199818.2747939,90,1664212179,0,GPS1_Frame,42.31293487548828,-71.10274505615234,36.29999923706055,326707.90625,4686663.0,19,T
1664199819.2745135,91,1664212180,0,GPS1_Frame,42.312950134277344,-71.1027603149414,34.900001525878906,326706.71875,4686664.5,19,T
1664199820.275929,92,1664212181,0,GPS1_Frame,42.31296157836914,-71.10277557373047,33.79999923706055,326705.375,4686666.0,19,T
1664199821.2736094,93,1664212182,0,GPS1_Frame,42.31297302246094,-71.10279083251953,32.79999923706055,326704.03125,4686667.5,19,T
1664199822.2756217,94,1664212183,0,GPS1_Frame,42.312984466552734,-71.1028060913086,31.899999618530273,326702.84375,4686668.5,19,T
1664199823.2760248,95,1664212184,0,GPS1_Frame,42.312992095947266,-71.10282135009766,31.200000762939453,326701.46875,4686669.5,19,T
1664199824.273158,96,1664212185,0,GPS1_Frame,42.31300354003906,-71.10283660888672,30.5,326700.28125,4686670.5,19,T
1664199825.2725863,97,1664212186,0,GPS1_Frame,42.313011169433594,-71.10285186767578,29.899999618530273,326699.0625,4686671.5,19,T
1664199826.2729676,98,1664212187,0,GPS1_Frame,42.31301498413086,-71.10286712646484,29.299999237060547,326697.84375,4686672.5,19,T
1664199827.2771313,99,1664212188,0,GPS1_Frame,42.31302261352539,-71.1028823852539,28.799999237060547,326696.625,4686673.0,19,T
1664199828.2710893,100,1664212189,0,GPS1_Frame,42.31303024291992,-71.10289764404297,28.399999618530273,326695.28125,4686674.0,19,T
1664199829.2711222,101,1664212190,0,GPS1_Frame,42.31303405761719,-71.10292053222656,28.299999237060547,326693.78125,4686674.5,19,T
1664199830.274801,102,1664212191,0,GPS1_Frame,42.31304168701172,-71.10293579101562,28.299999237060547,326692.5625,4686675.5,19,T
1664199831.2737541,103,1664212192,0,GPS1_Frame,42.313045501708984,-71.10295104980469,28.200000762939453,326691.34375,4686676.0,19,T
1664199832.2728298,104,1664212193,0,GPS1_Frame,42.313053131103516,-71.10296630859375,28.100000381469727,326690.09375,4686676.5,19,T
1664199833.2734973,105,1664212194,0,GPS1_Frame,42.313053131103516,-71.10298156738281,28.0,326688.46875,4686677.0,19,T
1664199834.2747722,106,1664212195,0,GPS1_Frame,42.313053131103516,-71.1030044555664,28.0,326686.96875,4686677.0,19,T
1664199835.275304,107,1664212196,0,GPS1_Frame,42.31305694580078,-71.10301971435547,28.100000381469727,326685.59375,4686677.5,19,T
1664199836.2735388,108,1664212197,0,GPS1_Frame,42.31306457519531,-71.10303497314453,27.899999618530273,326684.375,4686678.0,19,T
1664199837.2730906,109,1664212198,0,GPS1_Frame,42.31306838989258,-71.1030502319336,27.799999237060547,326683.0,4686678.5,19,T
1664199838.273017,110,1664212199,0,GPS1_Frame,42.313072204589844,-71.10306549072266,27.899999618530273,326681.9375,4686679.0,19,T
1664199839.2731931,111,1664212140,0,GPS1_Frame,42.313079833984375,-71.10307312011719,27.700000762939453,326680.84375,4686680.0,19,T
1664199840.274014,112,1664212141,0,GPS1_Frame,42.31309127807617,-71.10308837890625,27.5,326679.625,4686681.0,19,T
1664199841.273748,113,1664212142,0,GPS1_Frame,42.31309509277344,-71.10311126708984,27.399999618530273,326678.28125,4686682.0,19,T
1664199842.2739792,114,1664212143,0,GPS1_Frame,42.31310272216797,-71.1031265258789,27.299999237060547,326676.9375,4686682.5,19,T
1664199843.2731802,115,1664212144,0,GPS1_Frame,42.3131103515625,-71.10314178466797,27.200000762939453,326675.5625,4686683.5,19,T
1664199844.27166,116,1664212145,0,GPS1_Frame,42.31311798095703,-71.10315704345703,27.0,326674.21875,4686684.0,19,T
1664199845.2716074,117,1664212146,0,GPS1_Frame,42.3131217956543,-71.1031723022461,27.0,326673.0,4686685.0,19,T
1664199846.2810762,118,1664212147,0,GPS1_Frame,42.31312942504883,-71.10318756103516,26.899999618530273,326671.78125,4686685.5,19,T
1664199847.2731514,119,1664212148,0,GPS1_Frame,42.313133239746094,-71.10320281982422,26.799999237060547,326670.84375,4686686.5,19,T
1664199848.2761047,120,1664212149,0,GPS1_Frame,42.31313705444336,-71.10321807861328,26.799999237060547,326669.59375,4686686.5,19,T
1664199849.2749772,121,1664212150,0,GPS1_Frame,42.31314468383789,-71.10323333740234,26.700000762939453,326668.375,4686687.5,19,T
1664199850.274223,122,1664212151,0,GPS1_Frame,42.31314468383789,-71.1032485961914,26.899999618530273,326667.15625,4686687.5,19,T
1664199851.2746131,123,1664212152,0,GPS1_Frame,42.313148498535156,-71.10325622558594,27.100000381469727,326665.9375,4686688.0,19,T
1664199852.2745714,124,1664212153,0,GPS1_Frame,42.31315612792969,-71.10327911376953,27.100000381469727,326664.4375,4686688.5,19,T
1664199853.274438,125,1664212154,0,GPS1_Frame,42.31315994262695,-71.1032943725586,26.899999618530273,326663.0625,4686689.0,19,T
1664199854.2752023,126,1664212155,0,GPS1_Frame,42.31316375732422,-71.10330963134766,26.700000762939453,326661.71875,4686689.5,19,T
1664199855.2748535,127,1664212156,0,GPS1_Frame,42.31317138671875,-71.10332489013672,26.5,326660.5,4686690.5,19,T
1664199856.274496,128,1664212157,0,GPS1_Frame,42.31318283081055,-71.10334014892578,26.399999618530273,326659.40625,4686691.5,19,T
1664199857.27468,129,1664212158,0,GPS1_Frame,42.31318664550781,-71.10335540771484,26.299999237060547,326658.0625,4686692.5,19,T
1664199858.2745416,130,1664212159,0,GPS1_Frame,42.31319808959961,-71.10337829589844,26.200000762939453,326656.5625,4686693.5,19,T
1664199859.275377,131,1664212160,0,GPS1_Frame,42.31320571899414,-71.1033935546875,26.0,326655.21875,4686694.5,19,T
1664199860.2740173,132,1664212161,0,GPS1_Frame,42.31321334838867,-71.10340881347656,25.799999237060547,326653.875,4686695.0,19,T
1664199861.272293,133,1664212162,0,GPS1_Frame,42.31321716308594,-71.10342407226562,25.5,326652.53125,4686696.0,19,T
1664199862.2919421,134,1664212163,0,GPS1_Frame,42.31322479248047,-71.10343933105469,25.200000762939453,326651.15625,4686697.0,19,T
1664199863.2753367,135,1664212164,0,GPS1_Frame,42.313232421875,-71.10346221923828,25.0,326649.65625,4686697.5,19,T
1664199864.2756896,136,1664212165,0,GPS1_Frame,42.31324005126953,-71.10347747802734,24.799999237060547,326648.1875,4686698.5,19,T
1664199865.2749941,137,1664212166,0,GPS1_Frame,42.31324768066406,-71.10350036621094,24.799999237060547,326646.6875,4686699.5,19,T
1664199866.2749786,138,1664212167,0,GPS1_Frame,42.31325149536133,-71.103515625,24.799999237060547,326645.0625,4686700.0,19,T
1664199867.275131,139,1664212168,0,GPS1_Frame,42.31325912475586,-71.1035385131836,24.700000762939453,326643.5625,4686701.0,19,T
1664199868.2754786,140,1664212169,0,GPS1_Frame,42.313262939453125,-71.10355377197266,24.200000762939453,326642.0625,4686701.0,19,T
1664199869.2752993,141,1664212170,0,GPS1_Frame,42.313270568847656,-71.10356903076172,24.5,326640.71875,4686702.0,19,T
1664199870.2949455,142,1664212171,0,GPS1_Frame,42.31327819824219,-71.10359191894531,24.299999237060547,326639.21875,4686703.0,19,T
1664199871.280784,143,1664212172,0,GPS1_Frame,42.31328582763672,-71.10359954833984,24.299999237060547,326638.0,4686704.0,19,T
1664199872.2802064,144,1664212173,0,GPS1_Frame,42.31329345703125,-71.10362243652344,24.299999237060547,326636.65625,4686704.5,19,T
1664199873.2761874,145,1664212174,0,GPS1_Frame,42.313297271728516,-71.1036376953125,24.299999237060547,326635.4375,4686705.5,19,T
1664199874.2761073,146,1664212175,0,GPS1_Frame,42.31330108642578,-71.10364532470703,24.100000381469727,326634.59375,4686705.5,19,T
1664199875.275603,147,1664212176,0,GPS1_Frame,42.31330490112305,-71.10365295410156,23.899999618530273,326634.21875,4686706.5,19,T
1664199876.2758377,148,1664212177,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199877.2792928,149,1664212178,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199878.2748783,150,1664212179,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199879.2761474,151,1664212180,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199880.276364,152,1664212181,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199881.276877,153,1664212182,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199882.2782922,154,1664212183,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199883.2751257,155,1664212184,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199884.2752845,156,1664212185,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199885.276587,157,1664212186,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199886.2752824,158,1664212187,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199887.2752316,159,1664212188,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199888.278393,160,1664212189,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
1664199889.2779114,161,1664212190,0,GPS1_Frame,42.31330490112305,-71.10364532470703,24.0,326634.34375,4686706.0,19,T
